icao,iata,name,city,country,lat,lon
UEMT,USR,Ust-Nera Airport,Ust-Nera,RU,64.550003,143.115005
VVVD,VDO,Van Don International Airport,Van Don,VN,21.120693,107.41539
SBVC,VDC,Glauber de Andrade Rocha Airport,Vitória da Conquista,BR,-14.907885,-40.914804
RJKB,OKE,Okinoerabu Airport,Wadomari,JP,27.431604,128.705564
WAWD,WNI,Matahora Airport,Wangi-wangi Island,ID,-5.292123,123.636233
ZKWS,WOS,Wonsan Kalma International Airport,Wonsan,KP,39.166801,127.486
ZUYI,ACX,Xingyi Wanfenglin Airport,Xingyi,CN,25.083423,104.960804
ZHXY,XAI,Xinyang Minggang Airport,Xinyang,CN,32.540819,114.079141
ZYLD,LDS,Yichun Lindu Airport,Yichun,CN,47.752056,129.019125
ZGLG,LLF,Yongzhou Lingling Airport,Yongzhou,CN,26.338661,111.610043
RORY,RNJ,Yoron Airport,Yoron,JP,27.043847,128.401648
ZLYL,UYN,Yulin Yuyang Airport,Yulin,CN,38.35971,109.590927
ZLYS,YUS,Yushu Batang Airport,Yushu (Batang),CN,32.836389,97.036389
ZBZL,NZL,Zhalantun Genghis Khan Airport,Zhalantun,CN,47.865942,122.768662
ZBZJ,ZQZ,Zhangjiakou Ningyuan Airport,Zhangjiakou,CN,40.738664,114.933395
ZLZW,ZHY,Zhongwei Shapotou Airport,Zhongwei (Shapotou),CN,37.573125,105.154454
LTAS,ONQ,Zonguldak Çaycuma Airport,Zonguldak,TR,41.506401,32.0886
ZUZY,ZYI,Zunyi Xinzhou Airport,Zunyi,CN,27.810723,107.247189
OEKM,KMX,King Khalid Air Base,Khamis Mushait,SA,18.2973,42.803501
LFBG,CNG,Cognac-Châteaubernard (BA 709) Air Base,Cognac/Châteaubernard,FR,45.658298,-0.3175
EFMI,MIK,Mikkeli Airport,Mikkeli,FI,61.6866,27.201799
SAOC,RCU,Area De Material Airport,Rio Cuarto,AR,-33.085098,-64.261299
ESNY,SOO,Söderhamn Airport,Söderhamn,SE,61.261501,17.0991
SKAP,API,Gomez Nino Apiay Air Base,Apiay,CO,4.07607,-73.5627
WMKE,KTE,Kerteh Airport,Kerteh,MY,4.53722,103.427002
SKLM,MCJ,Jorge Isaac Airport,La Mina-Maicao,CO,11.2325,-72.4901
SCVM,KNA,Viña del Mar Airport,Viña del Mar,CL,-32.9496,-71.4786
LGAD,PYR,Andravida Air Base,Andravida,GR,37.9207,21.292601
SBBG,BGX,Comandante Gustavo Kraemer Airport,Bagé,BR,-31.390499,-54.112202
PAEH,EHM,Cape Newenham LRRS Airport,Cape Newenham,US,58.6464004517,-162.06300354
PAFB,FBK,Ladd Army Airfield,Fairbanks,US,64.837502,-147.613998
LIBN,LCC,Lecce Galatina Air Base / Galatina Fortunato Cesari Airport,Galatina (LE),IT,40.239201,18.133301
OIBS,SXI,Siri Airport,Siri,IR,25.908899,54.539398
EKVJ,STA,Stauning Vestjylland  Airport,Skjern,DK,55.990101,8.35391
PASV,SVW,Sparrevohn LRRS Airport,Sparrevohn,US,61.09740067,-155.5740051
PCIS,CIS,Canton Island Airport,Abariringa,KI,-2.7681200504300003,-171.710006714
SEJD,TNW,Jumandy Airport,Ahuano,EC,-1.060185,-77.580525
SEAM,ATF,Chachoán Regional Airport,Ambato,EC,-1.21207,-78.5746
VCCA,ACJ,Anuradhapura Airport,Anuradhapura,LK,8.301542,80.42848
SPAY,AYX,Teniente General Gerardo Pérez Pinedo Airport,Atalaya,PE,-10.7291,-73.766502
WASO,BXB,Babo Airport,Babo,ID,-2.53224,133.438995
LTBG,BDM,Bandırma Airport,Bandırma,TR,40.318001,27.977699
SBBW,BPG,Barra do Garças Airport,Barra do Garças,BR,-15.861417,-52.389008
LLNV,VTM,Nevatim Air Base,Beersheba,IL,31.2082996368,35.012298584
VOBI,BEP,Bellary Airport,Bellary,IN,15.162799835205078,76.88279724121094
VOBR,IXX,Bidar Airport / Bidar Air Force Station,Bidar,IN,17.9081,77.487099
FOOB,BMM,Bitam Airport,Bitam,GA,2.07564,11.4932
MWCL,LYB,Edward Bodden Little Cayman Airfield,Blossom Village,KY,19.660161,-80.088826
LFLD,BOU,Bourges airport,Bourges,FR,47.060158,2.369633
WMKB,BWH,RMAF Butterworth Air Base,Butterworth,MY,5.46592,100.390999
SBCI,CLN,Brig. Lysias Augusto Rodrigues Airport,Carolina,BR,-7.32044,-47.458698
SKCU,CAQ,Juan H White Airport,Caucasia,CO,7.96847,-75.1985
SCTN,WCH,Nuevo Chaitén Airport,Chaitén,CL,-42.781943,-72.834999
SCRA,CNR,Chañaral Airport,Chañaral,CL,-26.3325,-70.6073
SCCC,CCH,Chile Chico Airport,Chile Chico,CL,-46.5831,-71.686323
YCCA,CCL,Chinchilla Airport,Chinchilla,AU,-26.771947,150.617571
MGCB,CBV,Coban Airport,Coban,GT,15.469,-90.4067
SNCP,EEA,Planalto Serrano Regional Airport,Correia Pinto,BR,-27.634128,-50.358253
SKCV,CVE,Coveñas Airport,Coveñas,CO,9.40092,-75.6913
RPUD,DTE,Daet Airport,Daet,PH,14.1292,122.980003
ZUGH,GHN,Guanghan Airport,Deyang (Guanghan),CN,30.9485,104.3296
MYRD,DCT,Duncan Town Airport,Duncan Town,BS,22.181801,-75.7295
KMMT,MMT,Mc Entire Joint National Guard Base,Eastover,US,33.92079926,-80.80130005
SKBC,ELB,Las Flores Airport,El Banco,CO,9.04554,-73.9749
LSME,EML,Emmen Air Base,Emmen,CH,47.092444,8.305184
KMUI,MUI,Muir Army Air Field (Fort Indiantown Gap) Airport,Fort Indiantown Gap(Annville),US,40.435214,-76.568661
SKGI,GIR,Santiago Vila Airport,Girardot,CO,4.27624,-74.7967
LBGO,GOZ,Gorna Oryahovitsa Airport,Gorna Oryahovitsa,BG,43.151402,25.7129
SATG,OYA,Goya Airport,Goya,AR,-29.1058,-59.2189
LIBG,TAR,Taranto-Grottaglie Marcello Arlotta Airport,Grottaglie,IT,40.517502,17.4032
SAAG,GHU,Gualeguaychu Airport,Gualeguaychu,AR,-33.005567,-58.612833
SVGU,GUQ,Guanare Airport,Guanare,VE,9.026944,-69.75515
SVCL,CLZ,Calabozo Airport,Guarico,VE,8.924656,-67.417091
SVGD,GDO,Guasdualito Airport,Guasdualito,VE,7.210834,-70.756386
OICI,IIL,Ilam Airport,Ilam,IR,33.58660125732422,46.40480041503906
VGIS,IRD,Ishurdi Airport,Ishurdi,BD,24.1525,89.0494
OIKJ,JYR,Jiroft Airport,Jiroft,IR,28.723519,57.675037
VEKR,IXH,Kailashahar Airport,Kailashahar,IN,24.308657,92.00768
UUBC,KLF,Grabtsevo Airport,Kaluga,RU,54.5499992371,36.3666687012
EFKJ,KHJ,Kauhajoki Airfield,Kauhajoki,FI,62.463212,22.390817
GOTK,KGG,Kédougou Airport,Kédougou,SN,12.57229995727539,-12.22029972076416
FAKZ,KLZ,Kleinsee Airport,Kleinsee,ZA,-29.6884002686,17.093999862700002
VIKO,KTU,Kota Airport,Kota,IN,25.160200119,75.84559631350001
FAKU,KMH,Johan Pienaar Airport,Kuruman,ZA,-27.45669937133789,23.411399841308597
SKPQ,PAL,German Olano Air Base,La Dorada,CO,5.48361,-74.6574
SADL,LPG,La Plata Airport,La Plata,AR,-34.9722,-57.8947
HTLM,LKY,Lake Manyara Airport,Lake Manyara National Park,TZ,-3.37631,35.818298
KNEL,NEL,Lakehurst Maxfield Field Airport,Lakehurst,US,40.03329849,-74.353302
FOGR,LBQ,Lambarene Airport,Lambarene,GA,-0.704389,10.2457
FALW,SDB,Langebaanweg Airport,Langebaanweg,ZA,-32.9688987732,18.1602993011
VTBL,KKM,Khok Kathiam Airport,Lop Buri,TH,14.87462,100.663397
SEMA,MRR,Jose Maria Velasco Ibarra Airport,Macará,EC,-4.37823009491,-79.94100189210002
UEMM,GYG,Magan Airport,Magan,RU,62.103484,129.545288
SKMG,MGN,Baracoa Airport,Magangué,CO,9.28474,-74.8461
MYAB,MAY,Clarence A. Bain Airport,Mangrove Cay,BS,24.287701,-77.684601
SKQU,MQU,Mariquita Airport,Mariquita,CO,5.21256,-74.8836
FVMV,MVZ,Masvingo International Airport,Masvingo,ZW,-20.0553,30.8591
RPMQ,MXI,Mati National Airport,Mati,PH,6.949091,126.27368
DAAY,MZW,Mecheria Airport,Mecheria,DZ,33.535900116,-0.242353007197
KDRA,DRA,Desert Rock Airport,Mercury,US,36.6194,-116.032997
HSMN,MWE,Merowe Airport,Merowe,SD,18.443333,31.843333
OPMI,MWD,Mianwali Air Base,Mianwali,PK,32.5630989074707,71.5707015991211
FLMG,MNR,Mongu Airport,Mongu,ZM,-15.2545,23.1623
PANN,ENN,Nenana Municipal Airport,Nenana,US,64.548772,-149.074516
ZUHY,AHJ,Hongyuan Airport,Ngawa (Hongyuan),CN,32.53154,102.35224
SKOC,OCV,Aguas Claras Airport,Ocaña,CO,8.31506,-73.3583
FOGQ,OKN,Okondja Airport,Okondja,GA,-0.665214,13.6731
DAAD,BUJ,Bou Saada Airport,Ouled Sidi Brahim,DZ,35.3325,4.20639
FCOO,FTX,Owando Airport,Owando,CG,-0.524566,15.93782
SARL,AOL,Paso De Los Libres Airport,Paso de los Libres,AR,-29.6894,-57.1521
SUPU,PDU,Tydeo Larre Borges Airport,Paysandú,UY,-32.3633,-58.061901
SAZP,PEH,Comodoro Pedro Zanni Airport,Pehuajó,AR,-35.8446,-61.8576
YGPT,GPN,Garden Point Airport,Pirlangimpi,AU,-11.399686,130.425568
MRGP,GPL,Guapiles Airport,Pococi,CR,10.2172002792,-83.79699707030001
PAPC,KPC,Port Clarence Coast Guard Station,Port Clarence,US,65.2537002563,-166.85899353
SCFM,WPR,Captain Fuentes Martinez Airport,Porvenir,CL,-53.2537,-70.319199
SVPC,PBL,General Bartolome Salom International Airport,Puerto Cabello,VE,10.4805,-68.072998
SATR,RCQ,Reconquista Airport,Reconquista,AR,-29.210278,-59.683333
CYDM,XRR,Ross River Airport,Ross River,CA,61.9706001282,-132.42300415
VERK,RRK,Rourkela Airport,Rourkela,IN,22.256571,84.815193
MGRB,RUV,Rubelsanto Airport,Rubelsanto,GT,15.992,-90.445297
MPSA,SYP,Ruben Cantu Airport,Santiago,PA,8.085599899291992,-80.94529724121094
SBJH,JHF,São Paulo Catarina Executive Airport,São Roque,BR,-23.426886,-47.165658
OPSR,SGI,Mushaf Air Base,Sargodha,PK,32.04859924316406,72.66500091552734
UKFB,UKS,Sevastopol International Airport / Belbek Air Base,Sevastopol,UA,44.691822,33.57462
OIKY,SYJ,Sirjan Airport,Sirjan,IR,29.5509,55.672699
EKSV,SQW,Skive Airport,Skive,DK,56.550201,9.17298
EFSO,SOT,Sodankyla Airport,Sodankyla,FI,67.3949966431,26.6191005707
UNSS,SWT,Strezhevoy Airport,Strezhevoy,RU,60.7094,77.660004
OIMT,TCX,Tabas Airport,Tabas,IR,33.667801,56.8927
OSPR,PMS,Palmyra Airport,Tadmur,SY,34.5574,38.316898
SCTT,TTC,Las Breas Airport,Taltal,CL,-25.564301,-70.3759
MHTE,TEA,Tela Airport,Tela,HN,15.7759,-87.4758
YTMU,TUM,Tumut Aerodrome,Tumut,AU,-35.26832,148.240526
FATZ,LTA,Tzaneen Airport,Tzaneen,ZA,-23.8244,30.3293
SCLL,VLR,Vallenar Airport,Vallenar,CL,-28.596399,-70.755997
UKWW,VIN,Vinnytsia/Gavyryshivka International Airport,Vinnitsa,UA,49.242531,28.613778
NZWO,WIR,Wairoa Airport,Wairoa,NZ,-39.012118,177.404395
OISY,YES,Yasuj Airport,Yasuj,IR,30.702238,51.542988
OIZB,ACZ,Zabol Airport,Zabol,IR,31.098301,61.5439
UBTT,ZXT,Zabrat Airport,Zabrat,AZ,40.494884,49.977065
UBBY,ZTU,Zaqatala International Airport,Zaqatala,AZ,41.557823,46.669464
DNBC,BCU,Sir Abubakar Tafawa Balewa Bauchi State International Airport,Bauchi,NG,10.482833,9.744
DFOO,BOY,Bobo Dioulasso Airport,Bobo Dioulasso,BF,11.1601,-4.33097
UDSG,LWN,Shirak International Airport,Gyumri,AM,40.750401,43.859299
VIHX,HWR,Halwara International Airport,Halwara,IN,30.748501,75.629799
OERS,RSI,Red Sea International Airport,Hanak,SA,25.627975,37.088914
HALA,AWA,Hawassa International Airport,Hawassa,ET,7.100611,38.396455
ZSSH,HIA,Huai'an Lianshui Airport,Huai'an,CN,33.792712,119.126657
UNEE,KEJ,Alexei Leonov Kemerovo International Airport,Kemerovo,RU,55.2701,86.107201
ORKK,KIK,Kirkuk International Airport,Kirkuk,IQ,35.469501,44.3489
UACK,KOV,Kokshetau International Airport,Kokshetau,KZ,53.329102,69.594597
RPLK,DRP,Bicol International Airport,Legazpi,PH,13.111915,123.676829
FNBJ,NBJ,Dr. Antonio Agostinho Neto International Airport,Luanda (Ícolo e Bengo),AO,-9.050734,13.499078
VANM,NMI,Navi Mumbai International Airport,Navi Mumbai,IN,18.984597,73.065253
VDTI,KTI,Techo International Airport,Phnom Penh (Boeng Khyang),KH,11.359987,104.921272
HESC,SKV,Saint Catherine International Airport,Saint Catherine,EG,28.684292,34.064409
SESA,SNC,General Ulpiano Paez International Airport,Salinas/La Libertad,EC,-2.210057,-80.985067
UWPS,SKX,Saransk International Airport,Saransk,RU,54.12513,45.212257
UWSG,GSV,Gagarin International Airport,Saratov,RU,51.712778,46.171111
UUDL,IAR,Golden Ring Yaroslavl International Airport,Tunoshna,RU,57.560699,40.157398
HEBR,EES,Berenice International Airport / Banas Cape Air Base,Berenice Troglodytica,EG,23.980437,35.460277
VIND,DXN,Noida International Airport,Gautam Buddha Nagar,IN,28.179868,77.611843
VVLT,LTH,Long Thanh International Airport (Under Construction),Ho Chi Minh City (Long Thanh),VN,10.772842,107.040596
ORBM,OSM,Mosul International Airport,Mosul,IQ,36.305801,43.1474
LTCP,ADF,Adıyaman Airport,Adıyaman,TR,37.7314,38.468899
ZWAK,AKU,Aksu Hongqipo Airport,Aksu (Onsu),CN,41.262501,80.291702
NTGA,AAA,Anaa Airport,Anaa,PF,-17.3526,-145.509995
FMNL,HVA,Analalava Airport,Analalava,MG,-14.629514,47.763555
FMNH,ANM,Antsirabe Airport,Antsirabe,MG,-14.9994,50.320202
FMNW,WAI,Ambalabe Airport,Antsohihy,MG,-14.8988,47.9939
FZBO,FDU,Bandundu Airport,Bandundu,CD,-3.31132,17.381701
VDBG,BBM,Battambang Airport,Battambang,KH,13.0956,103.223999
MUBY,BYM,Carlos Manuel de Cespedes Airport,Bayamo,CU,20.3964,-76.621399
UUOB,EGO,Belgorod International Airport,Belgorod,RU,50.643798828125,36.5900993347168
FMNQ,BPY,Besalampy Airport,Besalampy,MG,-16.74453,44.482484
OIMN,BJB,Bojnord Airport,Bojnord,IR,37.49300003051758,57.30820083618164
VTUO,BFV,Buri Ram Airport,Buriram,TH,15.2295,103.252998
SKGO,CRC,Santa Ana Airport,Cartago,CO,4.75818,-75.9557
RPVF,CRM,Catarman National Airport,Catarman,PH,12.50161,124.635258
SPEO,CHM,FAP Lieutenant Jaime Andres de Montreuil Morales Airport,Chimbote,PE,-9.14961,-78.523804
SLCO,CIJ,Capitán Aníbal Arab Airport,Cobija,BO,-11.039109,-68.782774
SARC,CNQ,Corrientes Airport,Corrientes,AR,-27.4455,-58.7619
ZYDD,DDG,Dandong Langtou International Airport,Dandong (Zhenxing),CN,40.025453,124.28669
OPDI,DSK,Dera Ismael Khan Airport [IN-ACTIVE],Dera Ismael Khan,PK,31.909401,70.896599
VEMR,DMU,Dimapur Airport,Dimapur,IN,25.8838996887,93.7711029053
EFET,ENF,Enontekio Airport,Enontekio,FI,68.362602233887,23.424299240112
VCCK,KCT,Koggala Airport,Galle,LK,5.993680000305176,80.32029724121094
FZFD,BDT,Gbadolite Airport,Gbadolite,CD,4.252745,20.975271
UMGG,GME,Gomel Airport,Gomel,BY,52.527000427246094,31.016700744628903
DAUO,ELU,Guemar Airport - مطار قمار بالوادي,Guemar,DZ,33.511398,6.77679
HUGU,ULU,Gulu Airport,Gulu,UG,2.805560111999512,32.27180099487305
VRMT,KDM,Kaadedhdhoo Airport,Huvadhu Atoll,MV,0.488131,72.996902
ZYJM,JMU,Jiamusi Songjiang International Airport,Jiamusi,CN,46.842793,130.46426
RPMJ,JOL,Jolo Airport,Jolo,PH,6.05367,121.011002
VRMK,KDO,Kadhdhoo Airport,Kadhdhoo,MV,1.8591699600219729,73.52189636230469
LTCN,KCM,Kahramanmaraş Airport,Kahramanmaraş,TR,37.5388259888,36.9535217285
UHKK,KXK,Komsomolsk-on-Amur Airport,Komsomolsk-on-Amur,RU,50.40900039672852,136.9340057373047
UKDR,KWG,Kryvyi Rih International Airport,Kryvyi Rih,UA,48.04330062866211,33.209999084472656
ROKJ,UEO,Kumejima Airport,Kumejima,JP,26.363445,126.71384
VYKP,KYP,Kyaukpyu Airport,Kyaukpyu,MM,19.42639923095703,93.53479766845705
OISL,LRR,Lar Airport,Lar,IR,27.6747,54.383301
MMLC,LZC,Lázaro Cárdenas Airport,Lázaro Cárdenas,MX,18.001672,-102.220316
NFTL,HPA,Lifuka Island Airport,Lifuka,TO,-19.777000427246094,-174.34100341796875
VELR,IXI,Lilabari North Lakhimpur Airport,Lilabari,IN,27.295682,94.097266
VYLK,LIW,Loikaw Airport,Loikaw,MM,19.691499710083008,97.2147979736328
SEMC,XMS,Coronel E Carvajal Airport,Macas,EC,-2.299170017242432,-78.12079620361328
FMSK,WVK,Manakara Airport,Manakara,MG,-22.119699,48.021702
FMNC,WMR,Mananara Nord Airport,Mananara Nord,MG,-16.1639,49.7738
FMSM,MNJ,Mananjary Airport,Mananjary,MG,-21.201799,48.358299
FMNR,WMN,Maroantsetra Airport,Maroantsetra,MG,-15.437742,49.689081
WBGM,MUR,Marudi Airport,Marudi,MY,4.178734,114.330318
FNBC,SSY,Mbanza Congo Airport,Mbanza Congo,AO,-6.269899845123291,14.246999740600586
FMMN,ZVA,Miandrivazo Airport,Miandrivazo,MG,-19.562799,45.450802
RJTQ,MYE,Miyakejima Airport,Miyakejima,JP,34.073600769,139.559997559
OPMJ,MJD,Moenjodaro Airport,Moenjodaro,PK,27.335199,68.143097
UMOO,MVQ,Mogilev Airport,Mogilev,BY,53.95489883422852,30.09510040283203
VYMS,MOG,Mong Hsat Airport,Mong Hsat,MM,20.51679992675781,99.25679779052734
YMRB,MOV,Moranbah Airport,Moranbah,AU,-22.057800293,148.07699585
ZMMN,MXV,Mörön Airport,Mörön,MN,49.663677,100.100028
ZYMD,MDG,Mudanjiang Hailang International Airport,Mudanjiang,CN,44.525172,129.568634
VYMK,MYT,Myitkyina Airport,Myitkyina,MM,25.3836,97.351898
RPUN,WNP,Naga Airport,Naga,PH,13.58489990234375,123.2699966430664
URMN,NAL,Nalchik Airport,Nalchik,RU,43.512901,43.6366
SAZO,NEC,Necochea Airport,Necochea,AR,-38.490746,-58.816337
FNNG,GXG,Negage Airport,Negage,AO,-7.754509925842285,15.287699699401855
FNGI,VPE,Ngjiva Pereira Airport,Ngiva,AO,-17.0435009003,15.683799743700002
MRNS,NOB,Nosara Airport,Nicoya,CR,9.97649002075,-85.65299987790002
USRO,NOJ,Noyabrsk Airport,Noyabrsk,RU,63.18330001831055,75.2699966430664
FYOG,OMD,Oranjemund Airport,Oranjemund,,-28.5847,16.446699
MRPM,PMZ,Palmar Sur Airport,Palmar Sur,CR,8.95103,-83.468597
SGPJ,PJC,Aeropuerto Nacional Dr. Augusto Roberto Fuster,Pedro Juan Caballero,PY,-22.641427,-55.829993
SKPP,PPN,Guillermo León Valencia Airport,Popayán,CO,2.454359,-76.609253
MGPB,PBR,Puerto Barrios Airport,Puerto Barrios,GT,15.7309,-88.583801
VYPT,PBU,Putao Airport,Putao,MM,27.32990074157715,97.42630004882812
UKLR,RWN,Rivne International Airport,Rivne,UA,50.60710144042969,26.141599655151367
OIMS,AFZ,Sabzevar National Airport,Sabzevar,IR,36.16809844970703,57.59519958496094
SKSV,SVI,Eduardo Falla Solano Airport,San Vicente Del Caguán,CO,2.15217,-74.7663
LRSM,SUJ,Satu Mare International Airport,Satu Mare,RO,47.7033,22.8857
FNSO,SZA,Soyo Airport,Soyo,AO,-6.141089916229248,12.371800422668455
URMT,STW,Stavropol Shpakovskoye Airport,Stavropol,RU,45.10919952392578,42.11280059814453
VYTL,THL,Tachileik Airport,Tachileik,MM,20.483800888061523,99.9354019165039
ZBTL,TGO,Tongliao Airport,Tongliao,CN,43.556702,122.199997
OLKA,KYE,Rene Mouawad Air Base,Tripoli,LB,34.589298,36.011299
SETU,TUA,Lieutenant Colonel Luis A. Mantilla International Airport,Tulcán,EC,0.809506,-77.708099
FMNV,VOH,Vohemar Airport,Vohemar,MG,-13.3758,50.0028
